"X","a1","d","g","u"
"X361",1.17829937529296,0.56963369825769,0.00520935381478846,1
"X362",0.768037831623288,2.85271567252323,0.0627599055621344,1
"X363",1.23714732067512,2.43115732166382,0.00485377265574999,1
"X364",1.24369140004904,2.0201385686411,0.0943167502717238,1
"X366",3.42954761616338,-1.51735195125599,0.0167941306112234,1
"X367",1.20970587029005,5.95444083518446,0.208509190736544,1
"X368",-0.0806406959691272,1.89004333680988,0.116251725905146,1
"X369",1.11993566312509,5.8275001165314,0.195638926646839,1
"X370",2.99041628403567,2.97970086936845,0.551659831668254,1
"X372",2.93308225688901,3.31127708051942,0.371878025696659,1
"X373",1.20341729482755,2.37855616362307,0.00297060393893258,1
"X374",0.200016482337276,3.65195563095018,0.145878194665119,1
"X375",3.27181490124017,-1.38191930448331,0.0772374940965427,1
"X376",4.47272642566632,7.50775722225581,0.95585593316718,1
"X377",1.76041741269814,1.12094110061327,0.0228188066660176,1
"X378",1.36976304603614,-2.07732502007706,0.247774979950256,1
"X380",9.53862608701008,7.1265599376534,0.751036854458022,1
"X381",0.974523824215039,4.88557212982269,0.243999016799334,1
"X383",4.17273654221144,-1.68944120811049,0.100950129945678,1
"X384",2.04747800448786,1.72587059439073,0.000724135478489393,1
"X386",3.64169421368014,-2.66542618977723,0.24459443264603,1
"X387",1.83225306548547,3.70666739549235,0.00344520830307388,1
"X388",24.6895057650024,-3.37079678802817,0.405610523969203,1
"X389",6.3161938079557,8.70694126967085,0.500382143436352,1
"X391",3.61357436726117,1.96524944296254,0.0593865464974109,1
"X392",1.16120364031144,2.44827526139835,0.00587140367996199,1
"X393",13.5760601731458,-14.5195570947145,0.180023637369052,1
"X395",5.28351832252837,-5.15075597440078,0.0122571615601715,1
"X397",1.85693860133492,5.36923117662962,0.0134512913189872,1
"X398",1.96866963350408,0.811015302765894,0.203119413686094,1
"X399",20.0501019520469,-1.38352995548788,0.618783711763146,1
"X400",21.8587826950605,2.68485665109607,0.495093484532673,1
"X401",2.31047420476667,5.27504826627613,0.0272306035186445,1
"X402",8.69302336156986,10.331510076992,0.806842934455631,1
"X403",2.16814924104985,5.21605591767434,0.0147573899839729,1
"X404",11.1839704904167,9.40071450849606,0.747728784165531,1
"X406",5.83605727833504,-5.21606154600926,0.327031131395723,1
"X408",-0.420004830136863,0.30658944780306,0.00343698550457797,1
"X409",-0.29652612165487,-0.229450575429426,0.0042102325801553,1
"X410",-1.03180341700089,-5.15532582881986,0.0223188776924755,1
"X412",1.27683721475056,3.31117179868677,0.0126650289822258,1
"X413",0.482867155477626,0.925480030002771,0.00443757215196411,1
"X414",-0.583944070927498,-0.0968737402575838,0.0011081274846996,1
"X416",2.61535851583454,2.37306029663649,0.185265309235572,1
"X419",0.0951452401862572,-2.21222147959054,0.00611934398937172,1
"X420",14.3603547344634,-16.0708850781257,0.0132869708202918,1
"X423",3.70101114214438,4.43339610437824,0.395993616919219,1
"X425",4.87379061765146,-4.88958535746364,0.0225126843527115,1
"X426",3.39842194297765,-1.9501557796158,0.128776101654013,1
"X427",1.57525255438882,3.89226242331172,0.0348276302382799,1
"X428",9.05546190126321,14.2341905939219,0.540434218090688,1
"X429",9.53970668702241,9.63343592885643,0.708207882571986,1
"X431",1.11993566312507,5.82750011653141,0.195638926646839,1
"X432",3.89511779769747,-1.17398289367089,0.0569641754090561,1
"X435",1.66542364094927,2.02820476758215,0.35861215059719,1
"X437",1.94762217379902,4.7059657616429,0.00927627092538864,1
"X438",5.16086434076163,-3.45683448742191,0.222142502238301,1
"X440",19.9107482044509,-2.84165044481913,0.181660608156538,1
"X442",1.73837574785963,5.29940360514839,0.0228337427553784,1
"X447",11.4149521173849,11.0664705821478,0.792468771831745,1
"X448",-0.350774372077517,0.118282459078438,0.00272741619048931,1
"X449",8.74970908378196,-4.31226906868576,0.492914968234272,1
"X451",8.23170588520237,-13.6351037852794,5.31946175726584e-05,1
"X452",20.6324169346049,-0.46079614065601,0.514187989064319,1
"X454",0.247247152433756,0.694499244098278,0.00548656439947235,1
"X458",1.29877610628467,0.669143964142015,0.806821490092996,1
"X459",4.1904667984076,-6.09553369308731,0.0340133019865283,1
"X460",0.405244735901439,1.67576766829558,0.0186525121292972,1
"X461",-0.646376250238321,0.0260403190968852,0.00115879546131876,1
"X462",-1.8305400153409,-7.42353377954518,6.0416859532476e-05,1
"X465",0.928317395669859,2.74152663457698,0.643330973786134,1
"X466",0.213848229743509,0.0308173821837382,0.00579199813688556,1
"X468",-0.186771564154969,-1.46315937180936,0.0141482113397342,1
"X469",-0.686939130167886,-2.96683446591839,0.000315980191980286,1
"X472",1.2050935568045,1.41097287472744,0.16624075906372,1
"X473",-2.0932804066139,-3.82685989769106,0.615836731196104,1
"X474",11.7693168846877,-13.1074403785605,0.0175363269830829,1
